pr_number,pr_head_commit,commit_hash,snap_path,source_path,pr_description,commit_message,diff_text,reverted,revert_type
1009,740f75a83d5f441d6d149057200398f4ab5440d5,13b016706d5fccc4a846cc863475c881e7c39f0c,src/test/__snapshots__/tooltip-attributes.spec.js.snap,src/test/tooltip-attributes.spec.js,"Closes #1008

Beta version: `react-tooltip@5.10.6-beta.1009.1`","test: update snapshots
",,0,
1009,740f75a83d5f441d6d149057200398f4ab5440d5,13b016706d5fccc4a846cc863475c881e7c39f0c,src/test/__snapshots__/tooltip-props.spec.js.snap,src/test/tooltip-props.spec.js,"Closes #1008

Beta version: `react-tooltip@5.10.6-beta.1009.1`","test: update snapshots
",,0,
1009,740f75a83d5f441d6d149057200398f4ab5440d5,13b016706d5fccc4a846cc863475c881e7c39f0c,src/test/__snapshots__/tooltip-attributes.spec.js.snap,src/test/tooltip-attributes.spec.js,"Closes #1008

Beta version: `react-tooltip@5.10.6-beta.1009.1`","test: update snapshots
",,0,
1009,740f75a83d5f441d6d149057200398f4ab5440d5,13b016706d5fccc4a846cc863475c881e7c39f0c,src/test/__snapshots__/tooltip-props.spec.js.snap,src/test/tooltip-props.spec.js,"Closes #1008

Beta version: `react-tooltip@5.10.6-beta.1009.1`","test: update snapshots
",,0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/tooltip-attributes.spec.js.snap,src/test/tooltip-attributes.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
",,0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/tooltip-props.spec.js.snap,src/test/tooltip-props.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
",,0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/utils.spec.js.snap,src/test/utils.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
","diff --git a/src/test/utils.spec.js b/src/test/utils.spec.js
index 8c4cde1..b65da4a 100644
--- a/src/test/utils.spec.js
+++ b/src/test/utils.spec.js
@@ -55,19 +55,7 @@ describe('compute positions', () => {
       tooltipArrowReference: elementTooltipArrow,
     })
 
-    expect(value).toEqual({
-      tooltipArrowStyles: {
-        bottom: '-4px',
-        left: '5px',
-        right: '',
-        top: '',
-      },
-      tooltipStyles: {
-        left: '5px',
-        top: '-10px',
-      },
-      place: 'top',
-    })
+    expect(value).toMatchSnapshot()
   })
 })
 
",0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/tooltip-attributes.spec.js.snap,src/test/tooltip-attributes.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
",,0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/tooltip-props.spec.js.snap,src/test/tooltip-props.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
",,0,
1075,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,0352afa3715f1e2ef443d0a7052ca1b396b35e5e,src/test/__snapshots__/utils.spec.js.snap,src/test/utils.spec.js,Relevant issue: https://github.com/ReactTooltip/react-tooltip/issues/1057,"test: update snapshots
","diff --git a/src/test/utils.spec.js b/src/test/utils.spec.js
index 8c4cde1..b65da4a 100644
--- a/src/test/utils.spec.js
+++ b/src/test/utils.spec.js
@@ -55,19 +55,7 @@ describe('compute positions', () => {
       tooltipArrowReference: elementTooltipArrow,
     })
 
-    expect(value).toEqual({
-      tooltipArrowStyles: {
-        bottom: '-4px',
-        left: '5px',
-        right: '',
-        top: '',
-      },
-      tooltipStyles: {
-        left: '5px',
-        top: '-10px',
-      },
-      place: 'top',
-    })
+    expect(value).toMatchSnapshot()
   })
 })
 
",0,
